user_id,product_id,product_category,interaction_type
U0057,3ccad4c1ef67fd73c04021c461f564a5,Personal Care > Incontinence > Incontinence Underwear,view
U0057,a353cc558ddeab55859b55de2de2cad3,Beauty > Beauty by Top Brands > Rimmel,view
U0057,9ab475fff87180dfc677c46b765dcd43,Shop by Brand > Sports & Outdoors > Ozark Trail,purchase
U0057,02e4fda4e93ff42424416c075e88bba6,Beauty > Makeup > Eye Makeup,view
U0057,75bd357fbb4cb048707afc008b8e5f69,Health > Superfoods & Cleanses > Superfoods,view
U0057,c4e621750bdb6348dd8f998ef71c8500,Beauty > Beauty by Top Brands > L'Oreal,view
U0057,793b31212b6b371aaa187d5002090c2b,Premium Beauty > Premium Makeup > Premium Nail Polish & Care,view
U0057,0bfea13de3de4b3af5988ab3d8fa6112,Personal Care > Shaving > Men's Shaving,view
U0057,039dead7c359c9291703c7487b1ced0c,Beauty > Skin Care > Moisturizers,view
U0057,a1e5ba7d4a748ea7c9b89620b13d65a2,Premium Beauty > Premium Bath & Body > Premium Hand Lotions & Foot Creams,view
U0057,d946340f1b470f8753db00bc65eeb608,Personal Care > Personal Care by Brand > Crest,view
U0057,1c0fb9378bf03622acf304f6424a4813,Premium Beauty > Premium Fragrance > Premium Cologne,view
U0057,789e6c1855d2a4685fa94613b1092780,Household Essentials > Air Fresheners > Air Freshener Refills,view
U0057,9fb7a4b125266fb8f8b46346ae22c260,Premium Beauty > Premium Makeup > Premium Nail Polish & Care,purchase
U0057,4b817bec74f6af2feb0f39fa3335690d,Personal Care > Oral Care > Water Flossers,view
U0057,3ee140978be193e62bc91544be52334c,Premium Beauty > Premium K-Beauty > Premium Korean Skincare,view
U0057,9cdad1292f1150925f4a3efbdd8e8aaf,Beauty > Skin Care > Facial Cleansers,view
U0057,649bcd874f51996a7a996a0987db2a4d,Premium Beauty > Premium Facial Skincare > Premium Sun Care & Sunscreens,view
U0057,e1eab7f4f5abe19615d78307d51cfdce,Beauty > Makeup > Eye Makeup,view
U0057,e0ef98448124bb40f25d13916a7382ed,Household Essentials > Laundry > Laundry Additives,view
U0057,30a84a1e9567b85cc9415604d0117e5b,Beauty > Bath & Body > Hand Soaps & Sanitizers,view
U0057,e98e7f97d6bdbebe1b6baae81d569f66,Beauty > Hair Care > Shampoo,view
U0057,c374334c1460761fd1de2d009bd2cdff,Household Essentials > Laundry > Fabric Softener,view
U0057,586847a5351cb548878e2b4c8d440cba,Seasonal > Stock Up Essentials > Health & Wellness Stock Up,purchase
U0057,6d5cad7a3c152d005d0d92a1ee0e7fec,Beauty > Beauty by Topic > Mindful Beauty,view
U0057,38af3253ea170855adabf352881e3f7f,Beauty > Makeup > Face Makeup,view
U0057,a850463f45e51ca51a46d03b56914ef4,Personal Care > Bath & Body > Body Lotions & Creams,purchase
U0057,8deb17dc8066faac81a0c4dc4680d415,Personal Care > Men's Essentials > Men's Bath & Body,view
U0057,6b3dd02d604f0136f3cb86eca18a8c47,Household Essentials > Cleaning Supplies > Cleaning Tools,view
U0057,f17877b72e4cef9837712df4e4defecc,Seasonal > Clean Living Shop > Personal Care Clean Living Shop,view
U0057,a37289dae5defd49bfc4395caded771d,Premium Beauty > Premium Bath & Body > Premium Sun Care & Sunscreens,view
U0057,ca3113905e6705fdb0d11cdd37c276fd,Premium Beauty > Premium Hair Care & Hair Tools > Premium Shampoos,view
U0057,486b12fa6d5c3ae7952c977b36a99c70,Premium Beauty > Premium Facial Skincare > Premium Face Cleansers,view
U0057,c33be935297bf20fff8140edf038f91a,Personal Care > Bath & Body > Body Wash & Shower Gel,purchase
U0057,384daad501e6607556fed89445830d0b,Household Essentials > Cleaning Supplies > All-Purpose Cleaners,view
U0057,e39e9880a00a1acee97abd15de21013f,Beauty > Hair Care > Hair Styling Products,view
U0057,46187ed6c7dd56f9f11ebf93cc8f05bd,Beauty > Beauty by Top Brands > NYX Professional Makeup,view
U0057,32ebd9d5e141a9f49f86611eab9857f3,Personal Care > Bath & Body > Clean Living Body Wash,view
U0057,cbabda1079391fa4b19a35259a1ce13f,Premium Beauty > Premium Bath & Body > Premium Deodorants & Antiperspirants,view
U0057,9590240fd5aa49aad9532ea3a8adaa8c,Personal Care > Incontinence > Incontinence Underwear,purchase
U0057,57e27d2ed12e3f9e8f26072c008bac21,Health > Sleep Better > Calm Your Mind,view
U0057,9540a09db8f3a9ac36ee68971f914dcc,Beauty > Hair Care > Hair Styling Products,view
U0057,82d6eca04d00591a55d024e83b915a38,Personal Care > Bath & Body > Body Lotions & Creams,view
U0057,f6c3bceb7ff9f6a7a8318008116d910d,Personal Care > Feminine Care > Carefree,view
U0057,3fdbd7a1c4cf784e11363e6eb206d633,Beauty > Nail Care > Nail Polish,view
U0057,3252485f40f18df00a309703e3b736bc,Personal Care > Bath & Body > Hand Soaps,view
U0057,7f6ffadbafd3a5fd3bce1b681c8b44fe,Personal Care > Incontinence > All Incontinence,view
U0057,23fc5be9397b9bcc7cf80a25d5cb026b,"Beauty > Bath & Body > Bath Bombs, Bubble Baths & Soaks",view
U0057,b1452f32d22f724e855502f3b276161f,Personal Care > Bath & Body > Hand Soaps,view
U0057,a623cdb6b7820903a8ae8d2065806fcd,Beauty > Bath & Body > Hand Soaps & Sanitizers,purchase
U0057,f6e16734230e642c604c824665650208,Health > Superfoods & Cleanses > Superfoods,view
U0057,098a56e157ee82f39c1a112254dcddbb,Beauty > Clearance and Rollback Beauty Products > Clearance and Rollback Hair Products,view
U0057,e71773a731e4bc2f02a348b224837b57,Premium Beauty > Premium Hair Care > Premium Hair Color,view
U0057,1007940052235879400000002000000000067565785US,Beauty > Hair Care > Conditioner,view
U0057,e2a7b7db4af9bc45e5ef4ed8c8335072,Personal Care > Bath & Body > Hand Soaps,view
U0057,08eec84bcfeae58f6262e465dcd2606c,Premium Beauty > Premium Bath & Body > Premium Body Treatments,view
U0057,3f4290e95caf32900dfbfa0d9a1287a9,Household Essentials > Cleaning Supplies > Surface Care & Protection,view
U0057,074cf3fba5e63b4987a6bf771358b56e,Personal Care > Personal Care by Brand > Colgate,view
U0057,98668b3ee91cbcea8d501e9860e3fdb2,Beauty > Makeup > Nails,view
U0057,796f9bf550ff1a8e056aaff8193eee5a,Premium Beauty > Premium Makeup > Premium Nail Polish & Care,view
U0057,c3f72f0cb223769a9ff1c5c8911699e9,Home > Bedding > Basic Bedding,view
U0057,efec30b9fd45ee9b1fd65a2e39cebe75,Premium Beauty > Premium Facial Skincare > Premium Facial Treatments & Serums,view
U0057,e9f8aab924c6d70ffff2aef2a2ebac04,Beauty > Beauty by Top Brands > Maybelline New York,view
U0057,e83a9cf8350642a77c3bff0e55f11ed0,Personal Care > Personal Care by Brand > Wahl,cart
U0057,a9976b9a2c80809e0d64258530f5c9dd,Personal Care > Bath & Body > Body Lotions & Creams,view
U0057,8111776c2ae33c5fed87925669ebea83,Personal Care > Sun Care > Sunscreen,view
U0057,0a4dfeaf6e74334e094220515e0a0bcc,Household Essentials > Cleaning Supplies > Dishwashing,purchase
U0057,af908cce32aeb1702d12c343f575f1ee,Household Essentials > Air Fresheners > Car Air Fresheners,purchase
U0057,41b4d19d29054eb0a4ede9a917b97ac2,Beauty > Makeup > Nails,view
U0057,69b890888712f36d4dcd3517a2660fbe,Beauty > Makeup > Lip,view
U0057,4a14b9058f30f43e4c4b6b6e7bf7f77c,Beauty > Makeup > Face Makeup,view
U0057,a4418b6fc99c7059ea14c8430456adc4,Beauty > Makeup > Lip,view
U0057,8f85d66341635c85ff85360e96eb40a4,Household Essentials > Household Essentials by Brand > Renuzit Air Fresheners,view
U0057,a04c92c2f63ea9f0b1b7ae6a28455f71,Beauty > Makeup > Eye Makeup,view
U0057,be8ac53d0fbc395f853a8a55e8a68810,Personal Care > Bath & Body > Hand Soaps,cart
U0057,06204348685e304041e67527d842363c,Personal Care > Bath & Body > Hand Lotions & Creams,view
U0057,742634da32d4be197b962b8d17dca230,Personal Care > Feminine Care > Maxi Pads,view
U0057,30159161bef65631e11130d1b6f67f49,Premium Beauty > Premium Hair Care & Hair Tools > Premium Styling Products,view
U0057,68f4b70a3a0749a54ec111519aa6a42f,Beauty > Makeup > Eye Makeup,view
U0057,e98e0c1ce79ec9f9be0cae8121ecaeb1,Beauty > Hair Care > Conditioner,view
U0057,d8b8b99bc469adcb26a0b9b593545cf3,Health > Aromatherapy > Sleep Aromatherapy,view
U0057,539cedcd30a1e9ede3077500e99be992,Beauty > Skin Care > Skin Care Concern,purchase
U0057,b605c889e921fddc5a9a84a00b2cfe9f,Personal Care > Bath & Body > Body Lotions & Creams,view
U0057,32c6e2b4a64c8e1ab64fa2fc47494745,Beauty > Skin Care > Moisturizers,purchase
U0057,cabe0cc4e12a4c8ef07807681afe0f4b,Auto & Tires > Auto Detailing & Car Care > Car Air Fresheners,view
U0057,749c635b9a6921157457f2337b1b18a8,Personal Care > Bath & Body > Hand Soaps,view
U0057,efeabd155c4c38bfe438754a383fb0f7,Health > Aromatherapy > Essential Oils,view
U0057,4dbe6f7e1cdc812c50fc99382a4a9022,Household Essentials > Cleaning Supplies > Cleaning Tools,view
U0057,2c4b078911180fde1991f7f6ad873d55,Premium Beauty > Premium Men's Grooming > Premium Hair Care,view
U0057,deaff2de7e79fccd25138f61a3a50b5f,Beauty > Hair Care > Hair Care Brands,view
U0057,3dd8a8d38f94212f85a7cdbc8549449c,Household Essentials > Air Fresheners > Spray Air Fresheners,view
U0057,18c0930acd06722c632c7ce777ac3cbb,Health > Superfoods & Cleanses > Superfoods,purchase
U0057,5005508600385379400000002000000000067596488US,Personal Care > Bath & Body > Body Wash & Shower Gel,view
U0057,0e7ed04257d31db1ab35e09ae88ca578,Health > Vitamins & Supplements > Mood & Stress Support Supplements,purchase
U0057,3699fe52f429901816a5811b6e0a8e41,Premium Beauty > Premium Hair Care > Premium Hair & Scalp Treatments,view
U0057,e585fa9a441638dc6bd9a0745f515279,Health > Superfoods & Cleanses > Superfoods,view
U0057,bb674d84baa0fbef88a4636f9c9f3dde,Household Essentials > Air Fresheners > Air Freshener Refills,view
U0057,3a2544d65882c226ed85adf5b8ebc4b4,Personal Care > Incontinence > All Incontinence,view
U0057,d554cad97955dcf7895fa49c515344d9,Personal Care > Bath & Body > Body Lotions & Creams,view
U0057,047432dddafd9bf97d226e24e393ee16,"Clothing > Womens Clothing > Womens Bras, Panties & Lingerie",view
U0057,3d55bfc604f7e76657019afa8a954f78,Personal Care > Deodorants & Antiperspirants,view
U0057,0b198e1db845693c77e6002781cf08c7,Beauty > Bath & Body > Hand Soaps & Sanitizers,view
U0057,57f12c283fa0a2edaf715b9cf4847632,Premium Beauty > Premium Makeup > Premium Lips,view
U0057,fb2d258fcca15bf4a5220043046ea2b2,Beauty > Fragrances > Body Spray,view
U0057,6896108c8551c802303996a7932ca144,Food > Beverages > Water Flavoring,view
U0057,ae3b5c3da425f6d30a0521ec3cdff82f,Personal Care > Bath & Body > Hand Soaps,view
U0057,a456ba45a3c77a2f04f5901dd5b88484,Household Essentials > Cleaning Supplies > Dishwashing,view
U0057,5e19c91ee5f38da9a6a2a658b5def4dc,Beauty > Hair Care > Hair Styling Products,view
U0057,7777870301928c55e0e766549ae962e8,Health > Vitamins & Supplements > Supplements,view
U0057,5d1aecfe02edaa9c4293361304d8b503,Personal Care > Sun Care > After-Sun Care,view
U0057,08705646dcc018755b43c8c15c1e9f92,Premium Beauty > Premium Hair Care > Premium Styling Products,cart
U0057,1a9b8ef043a3c60cb3dbf734097d7a01,Sports & Outdoors > Exercise & Fitness > Exercise & Fitness Accessories,view
U0057,597aa3f7febf158d9a1c5565c7fe2562,Beauty > Skin Care > Facial Cleansers,view
U0057,fc81351967241bd37d30acbbf0b9e0a2,Premium Beauty > Premium Makeup > Premium Nail Polish & Care,view
U0057,b6592ccd4d1de13b03b64c86ca0254e7,Beauty > Beauty by Top Brands > L'Oreal,view
U0057,451a8a5780981121d42e5b3116e2e90c,Personal Care > Incontinence > All Incontinence,view
U0057,9e653c87a4981e35c23a2f753041c776,Beauty > Makeup > Nails,view
U0057,bec44b81f9be716962f7f10c7919fdf0,Health > Sports Medicine & Injury Recovery Solution > Optimize Performance,view
U0057,1007940052235879400000002000000000067565785US,Personal Care > Bath & Body > Body Lotions & Creams,view
U0057,f52fa76a67d5883571b99f474dc59d6c,Health > Aromatherapy > Essential Oils,view
U0057,81fb3adb797df0a615b666b6b28a744f,Health > Vitamins & Supplements > Supplements,view
U0057,536384a57140d5b2a3d1e11a5448366f,Premium Beauty > Premium Facial Skincare > Premium Lip Care,view
U0057,1fa9ec81aec5a14c2292c8c405b34713,Personal Care > Shaving > Trimmers & Groomers,purchase
U0057,aa9154a326e2f30ce6516da6c60efb05,Premium Beauty > Premium Hair Care & Hair Tools > Premium Conditioners,view
U0057,59a329fa9181212b654fb4cb50101d7c,Home > Decor > Candles & Home Fragrance,view
U0057,5681aefb59eadaed7170c68ea08d1481,Beauty > Skin Care > Moisturizers,view
U0057,bdb6afa914a2dc5cf15bd853c742ec1c,Premium Beauty > Premium Makeup > Premium Face,view
U0057,e13246bda01488ba6315cbdeb54dcd29,Health > Sleep Better > Calm Your Mind,view
U0057,23c48d3c8447a45eb1128e6702e3b638,Personal Care > Incontinence > All Incontinence,view
U0057,ce565168de67a8a4da65cc21e1024cc3,Health > Superfoods & Cleanses > Juice Cleanses,view
U0057,8271c84fb16ba1cab99d2df6849b6d23,Seasonal > Stock Up Essentials > Personal Care Stock Up,view
U0057,08475d39f34902a124259ce822929bfe,Beauty > Back to College Beauty > College Hair Essentials,view
U0057,971237e30d5d3f7c99a74ea16d9dc74a,Personal Care > Bath & Body > Hand Soaps,view
U0057,e12717c6d27447d812ef59ed48d3983a,Health > Plant Based Nutrition > Plant Based Superfoods,view
U0057,4f13cc7607526a1abf1b158c59ac3d0e,Personal Care > Incontinence > All Incontinence,view
U0057,90698566f1e60183996fd013fc77dbb5,Beauty > Beauty by Top Brands > L'Oreal,view
U0057,f2e7057449dee917cbd49829c9134051,Personal Care > Oral Care > Mouthwash,view
U0057,8ccb91f9053010e5d1db01f2bddc5866,Sports & Outdoors > Exercise & Fitness > Yoga,cart
U0057,870a57100594d902ccd890b324369d24,Beauty > Hair Care > Shampoo,view
U0057,69993b5e780e981dc6664245f4a7bfba,Beauty > Beauty by Top Brands > Rimmel,view
U0057,b3af5006917abf707795332bb8c6afe4,Personal Care > Feminine Care > All Feminine Care,view
U0057,e486d70188c2fd4dc62b57aaf071e97c,Personal Care > Incontinence > All Incontinence,view
U0057,98f031189408f8a45c9421b136eecd57,Health > Superfoods & Cleanses > Superfoods,view
U0057,7cd41de2790c6081b810862682bb2d98,Household Essentials > Household Essentials by Brand > Arm and Hammer,view
U0057,6dd01571b72afb51f601c0400a9f8bfc,Personal Care > Deodorants & Antiperspirants,view
U0057,e475f5a47639f6c2afaa937394655508,Premium Beauty > Premium Bath & Body > Premium Body Washes & Shower Gels,purchase
U0057,02aab4ab7af17ca2fe009acd10aa1743,Household Essentials > Cleaning Supplies > All-Purpose Cleaners,cart
U0057,b5f25546d6298a6d27fb11bc80b5a49a,Household Essentials > Household Essentials by Brand > Renuzit Air Fresheners,view
U0057,d12028af3d008ace3c1e07f053f1e433,Food > Organic Foods > Organic Foods,view
U0057,75fa96319f942808b4c39cf96752bfd6,Sports & Outdoors > Exercise & Fitness > Yoga,view
U0057,fd3bb8d0bedfa8e61dc8408a690bc248,Beauty > Makeup > Eye Makeup,view
U0057,e06798cb67cc91fb7e80ded8e75c37ef,Premium Beauty > Premium Hair Care > Premium Hair Color,view
U0057,090dbd712f6cfa9289bd58da8ce0482e,Premium Beauty > Premium Makeup > Premium Nail Polish & Care,view
U0057,0d77390b4dae911fc7f3ac190b3b73da,Beauty > Travel Size Beauty > Travel Size Makeup,view
U0057,7a1a5475ea61c149a7b26da4c1ea1fde,Personal Care > Men's Essentials > Men's Bath & Body,view
U0057,06d6be2227cb7cf3e1e7b9c610924664,Health > Aromatherapy > Essential Oils,view
U0057,b25e3ba65ed2956dacf168cd33b2b21e,Household Essentials > Air Fresheners > Plug In Air Fresheners,view
U0057,94e5d2b6dee7eb96da182e2ff06d26ce,Premium Beauty > Premium Facial Skincare > Premium Eye Cream & Treatments,view
U0057,411dbd5b52d3a6295404a7e33a6a0c0f,Beauty > Makeup > Face Makeup,view
U0057,c9bfe27227fceb2c3b4b2b94bbe68f4c,Premium Beauty > Premium Men's Grooming > Premium Hair Care,cart
U0057,628a576b8ea61afa836a4c911c41ba63,Household Essentials > Laundry > Laundry Detergents,view
U0057,d704e4a3479a5ee5eb62dcb54c5d82f8,Beauty > Makeup > Nails,purchase
U0057,c1e727fd21cbc796cafbb6827ea1b29c,Beauty > Best Beauty Gift Ideas > Best Beauty Gifts Under $15,view
U0057,0001111104242179400000002000000000067846570US,Beauty > Back to College Beauty > College Hair Essentials,cart
U0057,da59311a8c65b366c805296859477e4a,Premium Beauty > Premium Hair Care & Hair Tools > Premium Shampoos,view
U0057,d067bab0af2d982913fa056beca93747,Personal Care > Incontinence > All Incontinence,view
U0057,00fab21e369b1a590011a2200b113b78,Home Improvement > Paint > Paint Tools and Supplies,view
U0057,f153b1272555d3f3e7ba4fe242459d3b,Personal Care > Oral Care > Oral Pain Relief,purchase
U0057,0f56ae73cc69e91b662ddda29389f7b2,Personal Care > Shaving > Trimmers & Groomers,view
U0057,e44e636fd3a54cb300c7921b14f18563,Beauty > Makeup > Nails,view
U0057,6beb472ebcd4e0e883dfcd90d6106ec3,"Personal Care > Bath & Body > Loofahs, Bath Sponges & Accessories",view
U0057,6ff5d27111815b580188387cb42f5653,Household Essentials > Cleaning Supplies > Carpet & Floor Cleaners,view
U0057,3dab8bdfac0e5cc2da9af05426b343f0,Premium Beauty > Premium Men's Grooming > Premium Colognes,purchase
U0057,a8fe0ccaa367c5d593f90eee570b1287,Household Essentials > Cleaning Supplies > All-Purpose Cleaners,cart
U0057,c8ab1d922b966047de794abc64a6459f,Clothing > Bags & Accessories > Luggage & Travel,view
U0057,a9403274f9fe5fd940ff729062e44fbd,Personal Care > Restock & Save On Hair Care > Hair Sets,cart
U0057,6c99d071eab53bd19a7e5fca91a4688b,Personal Care > Sun Care > Sunscreen,cart
U0057,ee87419ede0b91d2a7e4561e0c8262b4,Premium Beauty > Premium Makeup > Premium Nail Polish & Care,view
U0057,0edf5c50cab9aa1aedc7a5cc6d5104af,Personal Care > Bath & Body > Hand Soaps,view
U0057,1e84a61d771411a63b0b6fe98a928650,Household Essentials > Laundry > Laundry Additives,view
U0057,df9e7f71888a1533e802e1c746584e84,Premium Beauty > Premium Makeup > Premium Lips,view
U0057,7dc4628a2bef57b1491de48b4a5a12ed,Household Essentials > Cleaning Supplies > Cleaning Tools,view
U0057,0081011703195479400000002000000000067933420US,Beauty > Here for Every Beauty > Bath & Body,view
U0057,24fc3bd10fc9bf846188d663ee575efe,Personal Care > Bath & Body > Body Lotions & Creams,purchase
U0057,14e52b68abad721ed0382014222a7735,Personal Care > Bath & Body > Hand Soaps,view
U0057,1197efe44b530107454bb83ad6d2b4e7,Beauty > Makeup > Lip Makeup,cart
U0057,3dcf29fb61ea22bf8c4ca6a102ae587f,Premium Beauty > Premium Hair Care & Hair Tools > Premium Conditioners,view
U0057,8d6a4d870f7324646383e197196699bf,Food > Beverages > Water Flavoring,view
U0057,9f097c6488ef4402411da4362cec33c8,Personal Care > Incontinence > All Incontinence,view
U0057,f486a708b2be1cd1789a26b8a7d62967,Personal Care > Shaving > Men's Shaving Cream,view
U0057,542350e129941bce48260e49fcf3ceb0,Food > Baking > Baking Ingredients,view
U0057,ff2cc9107c7e9eb8b510d0ae06d21c5f,Beauty > Here for Every Beauty > Bath & Body,cart
U0057,76c565b0b70d1a7c6d5a3938ca6ec2e5,Premium Beauty > Premium Bath & Body > Premium Sun Care & Sunscreens,view
U0057,65f5726862dcfef5506492262d8fe4cb,Beauty > Nail Care > Nail Polish,view
U0058,58efe886b3897e6dff1c4723fc269495,Household Essentials > Laundry > Laundry Scent Boosters,view
U0058,26fb222c4f844067b7f2d138f15166ef,Seasonal > Stock Up Essentials > Health & Wellness Stock Up,view
U0058,144a1bac15a865e03ce93629209c2cd0,Personal Care > Sun Care > After-Sun Care,view
U0058,33b5feed1da3b8fd1787a6366613302b,Personal Care > Incontinence > Men's Incontinence,view
U0058,5c660df4b9822316d251ee4181ca5eac,Household Essentials > Cleaning Supplies > Toilet Bowl Cleaners,cart
U0058,3fc200b212aa39e81813a73d0a3d80c7,Premium Beauty > Premium Makeup > Premium Nail Polish & Care,view
U0058,0299b07347ba3460efec67c354e5eea0,Premium Beauty > Premium Makeup > Premium Lips,view
U0058,11f83f353b5919203296ac44a4c2892b,Premium Beauty > Premium Fragrance > Premium Cologne,view
U0058,4090049ad69e608fa77960e0ac6d8e77,Premium Beauty > Premium Makeup > Premium Face,view
U0058,743f7b0dd5cd8fb667a9a7a108ff0f3b,Beauty > Beauty by Top Brands > L'Oreal,view
U0058,d02261b4902685053cf90699e20b589a,Premium Beauty > Premium Men's Grooming > Premium Shave,view
U0058,e7e20fc77c2061d7ced0d37031090268,Premium Beauty > Premium Makeup > Premium Lips,view
U0058,8d51b2acb7f742ebdb57ea1a1364bfd0,Beauty > Makeup > Face Makeup,view
U0058,171082c34b19c66d97d8b3432e179c0f,Beauty > Beauty by Top Brands > Rimmel,view
U0058,7649faab3898bfac5b60208bc6382162,Premium Beauty > Premium Hair Care > Premium Hair Color,cart
U0058,f0c343699ad32ac3bd354d972b2019e1,Personal Care > Bath & Body > Hand Soaps,view
U0058,8c8a5ac3ad944bfb1c89ffc2c0ce055e,Household Essentials > Air Fresheners > Air Freshener Refills,view
U0058,04c6d4ea34db317381344d7ba4cfc278,Health > Sleep Better > Calm Your Mind,view
U0058,47b3a55f80133069cd70a48e287b8646,Home > Decor > Candles & Home Fragrance,view
U0058,36089e60c95d0f05739a29337ef8ed7a,Personal Care > Incontinence > All Incontinence,view
U0058,ab4649e8e469e7e30c38a5dc34a8f363,Household Essentials > Cleaning Supplies > Surface Care & Protection,view
U0058,cf6a52ab8251c299898aa10893446441,Personal Care > Personal Care by Brand > Crest,view
U0058,8ab5109cd5f23df2084ca9d0f3a54b13,Beauty > Makeup > Eye Makeup,view
U0058,c5f8b336688946cd5f049265768d3fcd,Personal Care > Oral Care > Toothbrushes,view
U0058,6587271bca17376ec54ebf32229c3749,Beauty > Makeup > Eye Makeup,view
U0058,a9c71cafd1e5f57760d40580df4030fa,Personal Care > Men's Essentials > Men's Facial Care,view
U0058,9cb152769eb56e9bf8645e5b14530053,Personal Care > Incontinence > All Incontinence,view
U0058,970a255312b7d71c9669fcb6ea8232c4,Personal Care > Incontinence > Men's Incontinence,view
U0058,6adfc91ca90498b668409ca117529d75,"Personal Care > Bath & Body > Loofahs, Bath Sponges & Accessories",view
U0058,7f65f055b8a0cce594fe697c0a1e5753,Premium Beauty > Premium Fragrance > Premium Cologne,view
U0058,5a7546612cd84840fd60dd74df41c8f5,Personal Care > Shaving > Body Hair Removal,view
U0058,8edecacc7ec4f859c1c82c8e30669ea1,Personal Care > Incontinence > All Incontinence,view
U0058,08128a9ff77b300e1e19a9cf65b8e648,Home > Bedding > Body Pillow Covers,view
U0058,536384a57140d5b2a3d1e11a5448366f,Premium Beauty > Premium Facial Skincare > Premium Lip Care,view
U0058,4663067fe3005a876346f98e860cf9fe,Beauty > Beauty by Top Brands > L'Oreal,view
U0058,404def2e4ebed56a185ccf8d76ee1d90,Beauty > Makeup > Face Makeup,view
U0058,f407f300810dc323e5e73d85e2fad94c,Premium Beauty > Premium Hair Care & Hair Tools > Premium Conditioners,view
U0058,fbfb0cff4729099f7315e94849ce2645,Health > Aromatherapy > Aromatherapy,purchase
U0058,137b4a351812b2ccd735298f32aff513,Beauty > Travel Size Beauty > Travel Size Skincare,purchase
U0058,a245158d83b9eec5797af0c375923d43,Premium Beauty > Premium Fragrance > Premium Cologne,view
U0058,b59ba3448eb1ab6077d2bf38c2fb6989,Beauty > Makeup > Nails,view
U0058,aab4285b93fe9304878e31a03758ab20,Health > Superfoods & Cleanses > Liver Cleanse,view
U0058,c66787a83943d2f272d825300c61fc88,Beauty > Makeup > Lip,view
U0058,98668b3ee91cbcea8d501e9860e3fdb2,Beauty > Makeup > Nails,purchase
U0058,b3fd4dfffa19f0ed1999453276815cb4,Personal Care > Personal Care by Brand > Listerine,view
U0058,79f5031ca0c2c41eb1830fdd53d70bfc,Beauty > Makeup > Face Makeup,view
U0058,a96475f02ac27052c3249f0234bc8671,Premium Beauty > Premium Hair Care & Hair Tools > Premium Shampoos,view
U0058,e3ac49dff19c35974ffc05c55012ba80,Household Essentials > Paper & Plastic > Trash Bags,view
U0058,69534daa0aa4fa628e1af7418310b383,Beauty > Makeup > Face Makeup,view
U0058,4f4f95ea39e202941469ddafb2608c71,Personal Care > Oral Care > Teeth Whitening,view
U0058,95e936b0071615d63fe98069c763c84e,Personal Care > Oral Care > Water Flossers,view
U0058,2a027cd952064d01bfa201e2a337a532,Household Essentials > Household Essentials by Brand > Hefty,view
U0058,2bfbc9674ca97677ac4dc68b117a46b0,Household Essentials > Cleaning Supplies > Cleaning Tools,view
U0058,004430a282634b5e370c477211274c57,Personal Care > Bath & Body > Hand Soaps,view
U0058,5c38bae607e8d414bb7899c94e160a4a,Health > Lip Care > Nivea Lip Balms,view
U0058,ffafe3b167b2a56f1404f689829d3193,Premium Beauty > Premium Makeup > Premium Face,view
U0058,4879bc34536b623d6b32828faa9a9cf8,Household Essentials > Cleaning Supplies > Drain Cleaners,view
U0058,1da257a763b5cd025bf2dfc718738ecb,Health > Superfoods & Cleanses > Body Cleanse,purchase
U0058,dbb580e5791bcd1b154e71d8c638aa85,Home > Storage & Organization > Storage Baskets & Bins,view
U0058,dc9de6b5638456a58dc9bb98be3777fc,Home > Bedding > Bed Sheets,view
U0058,e683bdf09305fe4bd7eb73b94fb6385a,Premium Beauty > Premium Bath & Body > Premium Body Washes & Shower Gels,view
U0058,74d90438b0b311932385a24bb8c371fc,Beauty > Makeup > Nails,view
U0058,45c16a1ed5912c0778414e135699d96c,Beauty > Hair Care > Conditioner,purchase
U0058,9b0e3889d7b678e266070bdcfaf845b6,Personal Care > Feminine Care > All Feminine Care,view
U0058,5725fbe373e0cd549dd72260bdb65a21,Household Essentials > Air Fresheners > Spray Air Fresheners,view
U0058,0001111104242179400000002000000000067846570US,Personal Care > Bath & Body > Dove Deodorant & Antiperspirant,view
U0058,e18261ebc78b6a321aef776317edd5f2,Health > Vitamins & Supplements > Minerals,purchase
U0058,80b583b89d84aa528a45a0bda69590ec,Premium Beauty > Premium Makeup > Premium Nail Polish & Care,view
U0058,1076430212269979400000002000000000067759648US,Seasonal > Clean Living Shop > Personal Care Clean Living Shop,view
U0058,8418523c6f87e4dd00d049a67a24c80f,Premium Beauty > Premium Hair Care & Hair Tools > Premium Conditioners,view
U0058,be08132c22cd1ef5b6886771606a4339,Premium Beauty > Premium Bath & Body > Premium Body Washes & Shower Gels,view
U0058,5a8b5bf292839bd8aab40f9013a216d4,Beauty > Beauty by Top Brands > Revlon,purchase
U0058,20d1b5f56937d3f423eb3976d939ed92,Personal Care > Bath & Body > Bar Soap,view
U0058,cc1c39c6d173b7f57c5ba301a6769470,Health > Vitamins & Supplements > Mood & Stress Support Supplements,view
U0058,c838b8ed42ae9ef96d9017c937f83985,Premium Beauty > Premium Makeup > Premium Nail Polish & Care,view
U0058,eaff1728e2ef9741d461f65671d696b2,Premium Beauty > Premium Facial Skincare > Premium Face Cleansers,view
U0058,f397dbd4b0d6c73c07abf96918ad049c,Beauty > Makeup > Nails,view
U0058,28d12f4f2204b98f3d751e96fcbab890,Personal Care > Feminine Care > All Feminine Care,view
